points: customPlane
(2.657630,1.204339,0.937336)
(1.618034,1.902113,1.256637)
(1.633158,1.948661,0.947620)
(1.677051,2.083749,0.668852)
(1.745415,2.294153,0.447620)
(1.831559,2.559277,0.305581)
(1.927051,2.853170,0.256637)
(2.022542,3.147062,0.305581)
(2.108687,3.412187,0.447620)
(2.177051,3.622590,0.668852)
(2.220944,3.757678,0.947620)
(2.236068,3.804226,1.256637)
(2.220944,3.757678,1.565654)
(2.177051,3.622590,1.844422)
(2.108687,3.412187,2.065654)
(2.022542,3.147062,2.207694)
(1.927051,2.853170,2.256637)
(1.831559,2.559277,2.207694)
(1.745415,2.294153,2.065654)
(1.677051,2.083749,1.844422)
(1.633158,1.948661,1.565654)
(0.381966,1.902113,1.884956)
(0.366842,1.948661,1.575939)
(0.322949,2.083749,1.297170)
(0.254585,2.294153,1.075939)
(0.168441,2.559277,0.933899)
(0.072949,2.853170,0.884956)
(-0.022542,3.147062,0.933899)
(-0.108687,3.412187,1.075939)
(-0.177051,3.622590,1.297170)
(-0.220944,3.757678,1.575939)
(-0.236068,3.804226,1.884956)
(-0.220944,3.757678,2.193973)
(-0.177051,3.622590,2.472741)
(-0.108687,3.412187,2.693973)
(-0.022542,3.147062,2.836012)
(0.072949,2.853170,2.884956)
(0.168441,2.559277,2.836012)
(0.254585,2.294153,2.693973)
(0.322949,2.083749,2.472741)
(0.366842,1.948661,2.193973)
(-0.618034,1.175571,2.513274)
(-0.657630,1.204339,2.204257)
(-0.772542,1.287827,1.925489)
(-0.951523,1.417864,1.704257)
(-1.177051,1.581720,1.562218)
(-1.427051,1.763356,1.513274)
(-1.677051,1.944991,1.562218)
(-1.902579,2.108847,1.704257)
(-2.081559,2.238884,1.925489)
(-2.196472,2.322373,2.204257)
(-2.236068,2.351141,2.513274)
(-2.196472,2.322373,2.822291)
(-2.081559,2.238884,3.101059)
(-1.902579,2.108847,3.322291)
(-1.677051,1.944991,3.464331)
(-1.427051,1.763356,3.513274)
(-1.177051,1.581720,3.464331)
(-0.951523,1.417864,3.322291)
(-0.772542,1.287827,3.101059)
(-0.657630,1.204339,2.822291)
(-1.000000,0.000000,3.141593)
(-1.048943,0.000000,2.832576)
(-1.190983,0.000000,2.553807)
(-1.412215,0.000000,2.332576)
(-1.690983,0.000000,2.190536)
(-2.000000,0.000000,2.141593)
(-2.309017,0.000000,2.190536)
(-2.587785,0.000000,2.332576)
(-2.809017,0.000000,2.553807)
(-2.951057,0.000000,2.832576)
(-3.000000,0.000000,3.141593)
(-2.951057,0.000000,3.450610)
(-2.809017,0.000000,3.729378)
(-2.587785,0.000000,3.950610)
(-2.309017,0.000000,4.092649)
(-2.000000,0.000000,4.141593)
(-1.690983,0.000000,4.092649)
(-1.412215,0.000000,3.950610)
(-1.190983,0.000000,3.729378)
(-1.048943,0.000000,3.450610)
(-0.618034,-1.175571,3.769911)
(-0.657630,-1.204339,3.460894)
(-0.772542,-1.287827,3.182126)
(-0.951523,-1.417864,2.960894)
(-1.177051,-1.581720,2.818855)
(-1.427051,-1.763356,2.769911)
(-1.677051,-1.944991,2.818855)
(-1.902579,-2.108847,2.960894)
(-2.081559,-2.238884,3.182126)
(-2.196472,-2.322373,3.460894)
(-2.236068,-2.351141,3.769911)
(-2.196472,-2.322373,4.078928)
(-2.081559,-2.238884,4.357696)
(-1.902579,-2.108847,4.578928)
(-1.677051,-1.944991,4.720968)
(-1.427051,-1.763356,4.769911)
(-1.177051,-1.581720,4.720968)
(-0.951523,-1.417864,4.578928)
(-0.772542,-1.287827,4.357696)
(-0.657630,-1.204339,4.078928)
(0.381966,-1.902113,4.398230)
(0.366842,-1.948661,4.089213)
(0.322949,-2.083749,3.810444)
(0.254585,-2.294153,3.589213)
(0.168441,-2.559277,3.447173)
(0.072949,-2.853170,3.398230)
(-0.022542,-3.147062,3.447173)
(-0.108687,-3.412187,3.589213)
(-0.177051,-3.622590,3.810444)
(-0.220944,-3.757678,4.089213)
(-0.236068,-3.804226,4.398230)
(-0.220944,-3.757678,4.707247)
(-0.177051,-3.622590,4.986015)
(-0.108687,-3.412187,5.207247)
(-0.022542,-3.147062,5.349286)
(0.072949,-2.853170,5.398230)
(0.168441,-2.559277,5.349286)
(0.254585,-2.294153,5.207247)
(0.322949,-2.083749,4.986015)
(0.366842,-1.948661,4.707247)
(1.618034,-1.902113,5.026548)
(1.633158,-1.948661,4.717531)
(1.677051,-2.083749,4.438763)
(1.745415,-2.294153,4.217531)
(1.831559,-2.559277,4.075492)
(1.927051,-2.853170,4.026548)
(2.022542,-3.147062,4.075492)
(2.108687,-3.412187,4.217531)
(2.177051,-3.622590,4.438763)
(2.220944,-3.757678,4.717531)
(2.236068,-3.804226,5.026548)
(2.220944,-3.757678,5.335565)
(2.177051,-3.622590,5.614333)
(2.108687,-3.412187,5.835565)
(2.022542,-3.147062,5.977605)
(1.927051,-2.853170,6.026548)
(1.831559,-2.559277,5.977605)
(1.745415,-2.294153,5.835565)
(1.677051,-2.083749,5.614333)
(1.633158,-1.948661,5.335565)
(2.618034,-1.175571,5.654867)
(2.657630,-1.204339,5.345850)
(2.772542,-1.287827,5.067082)
(2.951523,-1.417864,4.845850)
(3.177051,-1.581720,4.703810)
(3.427051,-1.763356,4.654867)
(3.677051,-1.944991,4.703810)
(3.902579,-2.108847,4.845850)
(4.081559,-2.238884,5.067082)
(4.196472,-2.322373,5.345850)
(4.236068,-2.351141,5.654867)
(4.196472,-2.322373,5.963884)
(4.081559,-2.238884,6.242652)
(3.902579,-2.108847,6.463884)
(3.677051,-1.944991,6.605923)
(3.427051,-1.763356,6.654867)
(3.177051,-1.581720,6.605923)
(2.951523,-1.417864,6.463884)
(2.772542,-1.287827,6.242652)
(2.657630,-1.204339,5.963884)
lines: customPlane.lines
(3.000000,0.000000,-6.283185)(2.618034,1.175571,-5.654867)(0.113725,0.003922,0.992157)
(3.000000,0.000000,-6.283185)(3.048943,0.000000,-6.592202)(0.113725,0.003922,0.992157)
(3.048943,0.000000,-6.592202)(2.657630,1.204339,-5.963884)(0.113725,0.003922,0.992157)
(3.048943,0.000000,-6.592202)(3.190983,0.000000,-6.870971)(0.113725,0.003922,0.992157)
(3.048943,0.000000,-6.592202)(2.618034,1.175571,-5.654867)(0.113725,0.003922,0.992157)
(3.190983,0.000000,-6.870971)(2.772542,1.287827,-6.242652)(0.113725,0.003922,0.992157)
(3.190983,0.000000,-6.870971)(3.412215,0.000000,-7.092202)(0.113725,0.003922,0.992157)
(3.190983,0.000000,-6.870971)(2.657630,1.204339,-5.963884)(0.113725,0.003922,0.992157)
(3.412215,0.000000,-7.092202)(2.951523,1.417864,-6.463884)(0.113725,0.003922,0.992157)
(3.412215,0.000000,-7.092202)(3.690983,0.000000,-7.234242)(0.113725,0.003922,0.992157)
(3.412215,0.000000,-7.092202)(2.772542,1.287827,-6.242652)(0.113725,0.003922,0.992157)
(3.690983,0.000000,-7.234242)(3.177051,1.581720,-6.605923)(0.113725,0.003922,0.992157)
(3.690983,0.000000,-7.234242)(4.000000,0.000000,-7.283185)(0.113725,0.003922,0.992157)
(3.690983,0.000000,-7.234242)(2.951523,1.417864,-6.463884)(0.113725,0.003922,0.992157)
(4.000000,0.000000,-7.283185)(3.427051,1.763356,-6.654867)(0.113725,0.003922,0.992157)
(4.000000,0.000000,-7.283185)(4.309017,0.000000,-7.234242)(0.113725,0.003922,0.992157)
(4.000000,0.000000,-7.283185)(3.177051,1.581720,-6.605923)(0.113725,0.003922,0.992157)
(4.309017,0.000000,-7.234242)(3.677051,1.944991,-6.605923)(0.113725,0.003922,0.992157)
(4.309017,0.000000,-7.234242)(4.587785,0.000000,-7.092202)(0.113725,0.003922,0.992157)
(4.309017,0.000000,-7.234242)(3.427051,1.763356,-6.654867)(0.113725,0.003922,0.992157)
(4.587785,0.000000,-7.092202)(3.902579,2.108847,-6.463884)(0.113725,0.003922,0.992157)
(4.587785,0.000000,-7.092202)(4.809017,0.000000,-6.870971)(0.113725,0.003922,0.992157)
(4.587785,0.000000,-7.092202)(3.677051,1.944991,-6.605923)(0.113725,0.003922,0.992157)
(4.809017,0.000000,-6.870971)(4.081559,2.238884,-6.242652)(0.113725,0.003922,0.992157)
(4.809017,0.000000,-6.870971)(4.951057,0.000000,-6.592202)(0.113725,0.003922,0.992157)
(4.809017,0.000000,-6.870971)(3.902579,2.108847,-6.463884)(0.113725,0.003922,0.992157)
(4.951057,0.000000,-6.592202)(4.196472,2.322373,-5.963884)(0.113725,0.003922,0.992157)
(4.951057,0.000000,-6.592202)(5.000000,0.000000,-6.283185)(0.113725,0.003922,0.992157)
(4.951057,0.000000,-6.592202)(4.081559,2.238884,-6.242652)(0.113725,0.003922,0.992157)
(5.000000,0.000000,-6.283185)(4.236068,2.351141,-5.654867)(0.113725,0.003922,0.992157)
(5.000000,0.000000,-6.283185)(4.951057,0.000000,-5.974168)(0.113725,0.003922,0.992157)
(5.000000,0.000000,-6.283185)(4.196472,2.322373,-5.963884)(0.113725,0.003922,0.992157)
(4.951057,0.000000,-5.974168)(4.196472,2.322373,-5.345850)(0.113725,0.003922,0.992157)
(4.951057,0.000000,-5.974168)(4.809017,0.000000,-5.695400)(0.113725,0.003922,0.992157)
(4.951057,0.000000,-5.974168)(4.236068,2.351141,-5.654867)(0.113725,0.003922,0.992157)
(4.809017,0.000000,-5.695400)(4.081559,2.238884,-5.067082)(0.113725,0.003922,0.992157)
(4.809017,0.000000,-5.695400)(4.587785,0.000000,-5.474168)(0.113725,0.003922,0.992157)
(4.809017,0.000000,-5.695400)(4.196472,2.322373,-5.345850)(0.113725,0.003922,0.992157)
(4.587785,0.000000,-5.474168)(3.902579,2.108847,-4.845850)(0.113725,0.003922,0.992157)
(4.587785,0.000000,-5.474168)(4.309017,0.000000,-5.332129)(0.113725,0.003922,0.992157)
(4.587785,0.000000,-5.474168)(4.081559,2.238884,-5.067082)(0.113725,0.003922,0.992157)
(4.309017,0.000000,-5.332129)(3.677051,1.944991,-4.703810)(0.113725,0.003922,0.992157)
(4.309017,0.000000,-5.332129)(4.000000,0.000000,-5.283185)(0.113725,0.003922,0.992157)
(4.309017,0.000000,-5.332129)(3.902579,2.108847,-4.845850)(0.113725,0.003922,0.992157)
(4.000000,0.000000,-5.283185)(3.427051,1.763356,-4.654867)(0.113725,0.003922,0.992157)
(4.000000,0.000000,-5.283185)(3.690983,0.000000,-5.332129)(0.113725,0.003922,0.992157)
(4.000000,0.000000,-5.283185)(3.677051,1.944991,-4.703810)(0.113725,0.003922,0.992157)
(3.690983,0.000000,-5.332129)(3.177051,1.581720,-4.703810)(0.113725,0.003922,0.992157)
(3.690983,0.000000,-5.332129)(3.412215,0.000000,-5.474168)(0.113725,0.003922,0.992157)
(3.690983,0.000000,-5.332129)(3.427051,1.763356,-4.654867)(0.113725,0.003922,0.992157)
(3.412215,0.000000,-5.474168)(2.951523,1.417864,-4.845850)(0.113725,0.003922,0.992157)
(3.412215,0.000000,-5.474168)(3.190983,0.000000,-5.695400)(0.113725,0.003922,0.992157)
(3.412215,0.000000,-5.474168)(3.177051,1.581720,-4.703810)(0.113725,0.003922,0.992157)
(3.190983,0.000000,-5.695400)(2.772542,1.287827,-5.067082)(0.113725,0.003922,0.992157)
(3.190983,0.000000,-5.695400)(3.048943,0.000000,-5.974168)(0.113725,0.003922,0.992157)
(3.190983,0.000000,-5.695400)(2.951523,1.417864,-4.845850)(0.113725,0.003922,0.992157)
(3.048943,0.000000,-5.974168)(2.657630,1.204339,-5.345850)(0.113725,0.003922,0.992157)
(3.048943,0.000000,-5.974168)(2.772542,1.287827,-5.067082)(0.113725,0.003922,0.992157)
(2.618034,1.175571,-5.654867)(1.618034,1.902113,-5.026548)(0.113725,0.003922,0.992157)
(2.618034,1.175571,-5.654867)(2.657630,1.204339,-5.963884)(0.113725,0.003922,0.992157)
(2.657630,1.204339,-5.963884)(1.633158,1.948661,-5.335565)(0.113725,0.003922,0.992157)
(2.657630,1.204339,-5.963884)(2.772542,1.287827,-6.242652)(0.113725,0.003922,0.992157)
(2.657630,1.204339,-5.963884)(1.618034,1.902113,-5.026548)(0.113725,0.003922,0.992157)
(2.772542,1.287827,-6.242652)(1.677051,2.083749,-5.614333)(0.113725,0.003922,0.992157)
(2.772542,1.287827,-6.242652)(2.951523,1.417864,-6.463884)(0.113725,0.003922,0.992157)
(2.772542,1.287827,-6.242652)(1.633158,1.948661,-5.335565)(0.113725,0.003922,0.992157)
(2.951523,1.417864,-6.463884)(1.745415,2.294153,-5.835565)(0.113725,0.003922,0.992157)
(2.951523,1.417864,-6.463884)(3.177051,1.581720,-6.605923)(0.113725,0.003922,0.992157)
(2.951523,1.417864,-6.463884)(1.677051,2.083749,-5.614333)(0.113725,0.003922,0.992157)
(3.177051,1.581720,-6.605923)(1.831559,2.559277,-5.977605)(0.113725,0.003922,0.992157)
(3.177051,1.581720,-6.605923)(3.427051,1.763356,-6.654867)(0.113725,0.003922,0.992157)
(3.177051,1.581720,-6.605923)(1.745415,2.294153,-5.835565)(0.113725,0.003922,0.992157)
(3.427051,1.763356,-6.654867)(1.927051,2.853170,-6.026548)(0.113725,0.003922,0.992157)
(3.427051,1.763356,-6.654867)(3.677051,1.944991,-6.605923)(0.113725,0.003922,0.992157)
(3.427051,1.763356,-6.654867)(1.831559,2.559277,-5.977605)(0.113725,0.003922,0.992157)
(3.677051,1.944991,-6.605923)(2.022542,3.147062,-5.977605)(0.113725,0.003922,0.992157)
(3.677051,1.944991,-6.605923)(3.902579,2.108847,-6.463884)(0.113725,0.003922,0.992157)
(3.677051,1.944991,-6.605923)(1.927051,2.853170,-6.026548)(0.113725,0.003922,0.992157)
(3.902579,2.108847,-6.463884)(2.108687,3.412187,-5.835565)(0.113725,0.003922,0.992157)
(3.902579,2.108847,-6.463884)(4.081559,2.238884,-6.242652)(0.113725,0.003922,0.992157)
(3.902579,2.108847,-6.463884)(2.022542,3.147062,-5.977605)(0.113725,0.003922,0.992157)
(4.081559,2.238884,-6.242652)(2.177051,3.622590,-5.614333)(0.113725,0.003922,0.992157)
(4.081559,2.238884,-6.242652)(4.196472,2.322373,-5.963884)(0.113725,0.003922,0.992157)
(4.081559,2.238884,-6.242652)(2.108687,3.412187,-5.835565)(0.113725,0.003922,0.992157)
(4.196472,2.322373,-5.963884)(2.220944,3.757678,-5.335565)(0.113725,0.003922,0.992157)
(4.196472,2.322373,-5.963884)(4.236068,2.351141,-5.654867)(0.113725,0.003922,0.992157)
(4.196472,2.322373,-5.963884)(2.177051,3.622590,-5.614333)(0.113725,0.003922,0.992157)
(4.236068,2.351141,-5.654867)(2.236068,3.804226,-5.026548)(0.113725,0.003922,0.992157)
(4.236068,2.351141,-5.654867)(4.196472,2.322373,-5.345850)(0.113725,0.003922,0.992157)
(4.236068,2.351141,-5.654867)(2.220944,3.757678,-5.335565)(0.113725,0.003922,0.992157)
(4.196472,2.322373,-5.345850)(2.220944,3.757678,-4.717531)(0.113725,0.003922,0.992157)
(4.196472,2.322373,-5.345850)(4.081559,2.238884,-5.067082)(0.113725,0.003922,0.992157)
(4.196472,2.322373,-5.345850)(2.236068,3.804226,-5.026548)(0.113725,0.003922,0.992157)
(4.081559,2.238884,-5.067082)(2.177051,3.622590,-4.438763)(0.113725,0.003922,0.992157)
(4.081559,2.238884,-5.067082)(3.902579,2.108847,-4.845850)(0.113725,0.003922,0.992157)
(4.081559,2.238884,-5.067082)(2.220944,3.757678,-4.717531)(0.113725,0.003922,0.992157)
(3.902579,2.108847,-4.845850)(2.108687,3.412187,-4.217531)(0.113725,0.003922,0.992157)
(3.902579,2.108847,-4.845850)(3.677051,1.944991,-4.703810)(0.113725,0.003922,0.992157)
(3.902579,2.108847,-4.845850)(2.177051,3.622590,-4.438763)(0.113725,0.003922,0.992157)
(3.677051,1.944991,-4.703810)(2.022542,3.147062,-4.075492)(0.113725,0.003922,0.992157)
(3.677051,1.944991,-4.703810)(3.427051,1.763356,-4.654867)(0.113725,0.003922,0.992157)
(3.677051,1.944991,-4.703810)(2.108687,3.412187,-4.217531)(0.113725,0.003922,0.992157)
(3.427051,1.763356,-4.654867)(1.927051,2.853170,-4.026548)(0.113725,0.003922,0.992157)
(3.427051,1.763356,-4.654867)(3.177051,1.581720,-4.703810)(0.113725,0.003922,0.992157)
(3.427051,1.763356,-4.654867)(2.022542,3.147062,-4.075492)(0.113725,0.003922,0.992157)
(3.177051,1.581720,-4.703810)(1.831559,2.559277,-4.075492)(0.113725,0.003922,0.992157)
(3.177051,1.581720,-4.703810)(2.951523,1.417864,-4.845850)(0.113725,0.003922,0.992157)
(3.177051,1.581720,-4.703810)(1.927051,2.853170,-4.026548)(0.113725,0.003922,0.992157)
(2.951523,1.417864,-4.845850)(1.745415,2.294153,-4.217531)(0.113725,0.003922,0.992157)
(2.951523,1.417864,-4.845850)(2.772542,1.287827,-5.067082)(0.113725,0.003922,0.992157)
(2.951523,1.417864,-4.845850)(1.831559,2.559277,-4.075492)(0.113725,0.003922,0.992157)
(2.772542,1.287827,-5.067082)(1.677051,2.083749,-4.438763)(0.113725,0.003922,0.992157)
(2.772542,1.287827,-5.067082)(2.657630,1.204339,-5.345850)(0.113725,0.003922,0.992157)
(2.772542,1.287827,-5.067082)(1.745415,2.294153,-4.217531)(0.113725,0.003922,0.992157)
(2.657630,1.204339,-5.345850)(1.633158,1.948661,-4.717531)(0.113725,0.003922,0.992157)
(2.657630,1.204339,-5.345850)(1.677051,2.083749,-4.438763)(0.113725,0.003922,0.992157)
(1.618034,1.902113,-5.026548)(0.381966,1.902113,-4.398230)(0.113725,0.003922,0.992157)
(1.618034,1.902113,-5.026548)(1.633158,1.948661,-5.335565)(0.113725,0.003922,0.992157)
(1.633158,1.948661,-5.335565)(0.366842,1.948661,-4.707247)(0.113725,0.003922,0.992157)
(1.633158,1.948661,-5.335565)(1.677051,2.083749,-5.614333)(0.113725,0.003922,0.992157)
(1.633158,1.948661,-5.335565)(0.381966,1.902113,-4.398230)(0.113725,0.003922,0.992157)
(1.677051,2.083749,-5.614333)(0.322949,2.083749,-4.986015)(0.113725,0.003922,0.992157)
(1.677051,2.083749,-5.614333)(1.745415,2.294153,-5.835565)(0.113725,0.003922,0.992157)
(1.677051,2.083749,-5.614333)(0.366842,1.948661,-4.707247)(0.113725,0.003922,0.992157)
(1.745415,2.294153,-5.835565)(0.254585,2.294153,-5.207247)(0.113725,0.003922,0.992157)
(1.745415,2.294153,-5.835565)(1.831559,2.559277,-5.977605)(0.113725,0.003922,0.992157)
(1.745415,2.294153,-5.835565)(0.322949,2.083749,-4.986015)(0.113725,0.003922,0.992157)
(1.831559,2.559277,-5.977605)(0.168441,2.559277,-5.349286)(0.113725,0.003922,0.992157)
(1.831559,2.559277,-5.977605)(1.927051,2.853170,-6.026548)(0.113725,0.003922,0.992157)
